
Depth: 0

Nr of module: 1

Rownames: 

	Alstroemeria aurea
	Schinus patagonicus
	Berberis darwinii
	Vicia nigricans
	Rosa eglanteria
	Digitalis purpurea
	Berberis buxifolia
	Calceolaria crenatiflora

Colnames: 

	Bombus dahlbomii
	Ruizantheda mutabilis
	Trichophthalma amoena
	Bombus ruderatus
	Colletes seminitidus
	Syrphus octomaculatus
	Manuelia gayi
	Allograpta.Toxomerus
	Trichophthalma jaffueli
	Caenohalictus1
	Phthiria
	Platycheirus1
	Heterosarus
	Chalepogenus caeruleus
	Vespula germanica
	Ocyptamus melanorrhinus
	Ruizantheda nigrocaerulea
	Evylaeus
	Thomisidae
	Corynura prothysteres
	Salpingidae
	Mordellidae
	Platycherius fenestratus
	Acroceridae
	Bombilidae
	Allograpta exotica
	Diptera2

__________________________

__________________________

Depth: 1

Nr of module: 1

Rownames: 

	Alstroemeria aurea

Colnames: 

	Bombus ruderatus
	Manuelia gayi
	Phthiria
	Heterosarus
	Vespula germanica
	Evylaeus
	Thomisidae
	Bombilidae
	Diptera2

__________________________

Depth: 1

Nr of module: 2

Rownames: 

	Schinus patagonicus

Colnames: 

	Ruizantheda mutabilis
	Platycheirus1
	Salpingidae

__________________________

Depth: 1

Nr of module: 3

Rownames: 

	Berberis darwinii

Colnames: 

	Colletes seminitidus
	Caenohalictus1

__________________________

Depth: 1

Nr of module: 4

Rownames: 

	Vicia nigricans
	Digitalis purpurea

Colnames: 

	Bombus dahlbomii
	Corynura prothysteres

__________________________

Depth: 1

Nr of module: 5

Rownames: 

	Rosa eglanteria

Colnames: 

	Syrphus octomaculatus
	Allograpta.Toxomerus
	Trichophthalma jaffueli
	Ocyptamus melanorrhinus
	Ruizantheda nigrocaerulea
	Mordellidae
	Platycherius fenestratus
	Acroceridae
	Allograpta exotica

__________________________

Depth: 1

Nr of module: 6

Rownames: 

	Berberis buxifolia

Colnames: 

	Trichophthalma amoena

__________________________

Depth: 1

Nr of module: 7

Rownames: 

	Calceolaria crenatiflora

Colnames: 

	Chalepogenus caeruleus

__________________________

__________________________

