
Depth: 0

Nr of module: 1

Rownames: 

	Aristotelia chilensis
	Alstroemeria aurea
	Schinus patagonicus
	Berberis darwinii
	Rosa eglanteria
	Cynanchum diemii
	Ribes magellanicum
	Mutisia decurrens
	Calceolaria crenatiflora

Colnames: 

	Policana albopilosa
	Bombus dahlbomii
	Ruizantheda mutabilis
	Trichophthalma amoena
	Syrphus octomaculatus
	Manuelia gayi
	Allograpta.Toxomerus
	Trichophthalma jaffueli
	Phthiria
	Platycheirus1
	Sapromyza.Minettia
	Formicidae3
	Nitidulidae
	Staphilinidae
	Ichneumonidae4
	Braconidae3
	Chalepogenus caeruleus
	Vespula germanica
	Torymidae2
	Phthiria1
	Svastrides melanura
	Sphecidae
	Thomisidae
	Corynura prothysteres
	Ichneumonidae2
	Ruizantheda proxima
	Braconidae2

__________________________

__________________________

Depth: 1

Nr of module: 1

Rownames: 

	Ribes magellanicum
	Calceolaria crenatiflora

Colnames: 

	Trichophthalma amoena
	Allograpta.Toxomerus
	Chalepogenus caeruleus

__________________________

Depth: 1

Nr of module: 2

Rownames: 

	Berberis darwinii
	Rosa eglanteria

Colnames: 

	Bombus dahlbomii
	Ruizantheda mutabilis
	Syrphus octomaculatus
	Staphilinidae

__________________________

Depth: 1

Nr of module: 3

Rownames: 

	Alstroemeria aurea

Colnames: 

	Manuelia gayi
	Trichophthalma jaffueli
	Sapromyza.Minettia
	Vespula germanica
	Phthiria1
	Svastrides melanura
	Sphecidae
	Thomisidae
	Ichneumonidae2
	Ruizantheda proxima

__________________________

Depth: 1

Nr of module: 4

Rownames: 

	Aristotelia chilensis
	Schinus patagonicus

Colnames: 

	Policana albopilosa
	Platycheirus1
	Ichneumonidae4
	Corynura prothysteres
	Braconidae2

__________________________

Depth: 1

Nr of module: 5

Rownames: 

	Mutisia decurrens

Colnames: 

	Phthiria

__________________________

Depth: 1

Nr of module: 6

Rownames: 

	Cynanchum diemii

Colnames: 

	Formicidae3
	Nitidulidae
	Braconidae3
	Torymidae2

__________________________

__________________________

