
Depth: 0

Nr of module: 1

Rownames: 

	Aristotelia chilensis
	Alstroemeria aurea
	Schinus patagonicus
	Berberis darwinii
	Vicia nigricans
	Rosa eglanteria
	Ribes magellanicum
	Mutisia decurrens

Colnames: 

	Policana albopilosa
	Bombus dahlbomii
	Ruizantheda mutabilis
	Trichophthalma amoena
	Bombus ruderatus
	Colletes seminitidus
	Syrphus octomaculatus
	Manuelia gayi
	Allograpta.Toxomerus
	Trichophthalma jaffueli
	Anthaxia
	Caenohalictus1
	Phthiria
	Platycheirus1
	Sapromyza.Minettia
	Nitidulidae
	Staphilinidae
	Vespula germanica
	Ocyptamus melanorrhinus
	Coleoptera9
	Ruizantheda nigrocaerulea
	Thomisidae
	Salpingidae
	Hesperiidae
	Melyridae2
	Curculionidae1
	Braconidae2
	Melyridae1
	Diptera11
	Chilicola3
	Tinnidae
	Asilidae
	Tabanidae
	Heteroptera
	Hymenoptera3

__________________________

__________________________

Depth: 1

Nr of module: 1

Rownames: 

	Berberis darwinii
	Vicia nigricans

Colnames: 

	Bombus dahlbomii
	Trichophthalma amoena
	Colletes seminitidus
	Allograpta.Toxomerus
	Caenohalictus1
	Curculionidae1

__________________________

Depth: 1

Nr of module: 2

Rownames: 

	Rosa eglanteria
	Ribes magellanicum

Colnames: 

	Platycheirus1
	Sapromyza.Minettia
	Nitidulidae
	Ruizantheda nigrocaerulea
	Melyridae1

__________________________

Depth: 1

Nr of module: 3

Rownames: 

	Mutisia decurrens

Colnames: 

	Phthiria
	Vespula germanica

__________________________

Depth: 1

Nr of module: 4

Rownames: 

	Aristotelia chilensis

Colnames: 

	Policana albopilosa
	Ruizantheda mutabilis
	Braconidae2

__________________________

Depth: 1

Nr of module: 5

Rownames: 

	Alstroemeria aurea

Colnames: 

	Bombus ruderatus
	Syrphus octomaculatus
	Manuelia gayi
	Trichophthalma jaffueli
	Anthaxia
	Staphilinidae
	Ocyptamus melanorrhinus
	Thomisidae
	Hesperiidae
	Melyridae2
	Chilicola3
	Tinnidae
	Asilidae
	Tabanidae
	Heteroptera
	Hymenoptera3

__________________________

Depth: 1

Nr of module: 6

Rownames: 

	Schinus patagonicus

Colnames: 

	Coleoptera9
	Salpingidae
	Diptera11

__________________________

__________________________

