
Depth: 0

Nr of module: 1

Rownames: 

	Aristotelia chilensis
	Alstroemeria aurea
	Schinus patagonicus
	Berberis darwinii
	Vicia nigricans
	Cynanchum diemii
	Ribes magellanicum
	Mutisia decurrens
	Tristerix corymbosus
	Gavilea odoratissima

Colnames: 

	Policana albopilosa
	Bombus dahlbomii
	Ruizantheda mutabilis
	Trichophthalma amoena
	Bombus ruderatus
	Syrphus octomaculatus
	Manuelia gayi
	Anthaxia
	Phthiria
	Manuelia postica
	Sapromyza.Minettia
	Formicidae3
	Lepidoptera1
	Braconidae3
	Vespula germanica
	Phthiria1
	Chilicola2
	Sphecidae
	Thomisidae
	Ichneumonidae2
	Sephanoides galeritus
	Salpingidae
	Hesperiidae
	Cantharidae
	Coleoptera5
	Torymidae3
	Coleoptera3
	Ichneumonidae1
	Hymenoptera6

__________________________

__________________________

Depth: 1

Nr of module: 1

Rownames: 

	Aristotelia chilensis
	Schinus patagonicus

Colnames: 

	Policana albopilosa
	Ruizantheda mutabilis

__________________________

Depth: 1

Nr of module: 2

Rownames: 

	Alstroemeria aurea

Colnames: 

	Bombus ruderatus
	Syrphus octomaculatus
	Vespula germanica
	Phthiria1
	Chilicola2
	Thomisidae
	Ichneumonidae2
	Hesperiidae
	Cantharidae
	Coleoptera5
	Coleoptera3
	Ichneumonidae1
	Hymenoptera6

__________________________

Depth: 1

Nr of module: 3

Rownames: 

	Vicia nigricans

Colnames: 

	Lepidoptera1

__________________________

Depth: 1

Nr of module: 4

Rownames: 

	Cynanchum diemii

Colnames: 

	Braconidae3
	Torymidae3

__________________________

Depth: 1

Nr of module: 5

Rownames: 

	Ribes magellanicum

Colnames: 

	Trichophthalma amoena
	Formicidae3
	Salpingidae

__________________________

Depth: 1

Nr of module: 6

Rownames: 

	Mutisia decurrens

Colnames: 

	Manuelia gayi
	Anthaxia
	Phthiria
	Sapromyza.Minettia
	Sephanoides galeritus

__________________________

Depth: 1

Nr of module: 7

Rownames: 

	Berberis darwinii
	Tristerix corymbosus

Colnames: 

	Bombus dahlbomii
	Manuelia postica

__________________________

Depth: 1

Nr of module: 8

Rownames: 

	Gavilea odoratissima

Colnames: 

	Sphecidae

__________________________

__________________________

