
Depth: 0

Nr of module: 1

Rownames: 

	Aristotelia chilensis
	Alstroemeria aurea
	Schinus patagonicus
	Berberis darwinii
	Vicia nigricans
	Rosa eglanteria
	Ribes magellanicum
	Mutisia decurrens

Colnames: 

	Policana albopilosa
	Bombus dahlbomii
	Ruizantheda mutabilis
	Trichophthalma amoena
	Bombus ruderatus
	Colletes seminitidus
	Syrphus octomaculatus
	Manuelia gayi
	Allograpta.Toxomerus
	Trichophthalma jaffueli
	Anthaxia
	Caenohalictus1
	Phthiria
	Platycheirus1
	Sapromyza.Minettia
	Nitidulidae
	Staphilinidae
	Vespula germanica
	Ocyptamus melanorrhinus
	Coleoptera9
	Ruizantheda nigrocaerulea
	Thomisidae
	Salpingidae
	Hesperiidae
	Melyridae2
	Curculionidae1
	Braconidae2
	Melyridae1
	Diptera11
	Chilicola3
	Tinnidae
	Asilidae
	Tabanidae
	Heteroptera
	Hymenoptera3

__________________________

__________________________

Depth: 1

Nr of module: 1

Rownames: 

	Aristotelia chilensis

Colnames: 

	Policana albopilosa
	Ruizantheda mutabilis
	Braconidae2

__________________________

Depth: 1

Nr of module: 2

Rownames: 

	Alstroemeria aurea

Colnames: 

	Bombus ruderatus
	Trichophthalma jaffueli
	Staphilinidae
	Thomisidae
	Hesperiidae
	Melyridae2
	Chilicola3
	Tinnidae
	Asilidae
	Tabanidae
	Heteroptera
	Hymenoptera3

__________________________

Depth: 1

Nr of module: 3

Rownames: 

	Schinus patagonicus

Colnames: 

	Coleoptera9
	Salpingidae
	Diptera11

__________________________

Depth: 1

Nr of module: 4

Rownames: 

	Berberis darwinii

Colnames: 

	Trichophthalma amoena
	Colletes seminitidus
	Allograpta.Toxomerus
	Caenohalictus1
	Curculionidae1

__________________________

Depth: 1

Nr of module: 5

Rownames: 

	Vicia nigricans

Colnames: 

	Bombus dahlbomii

__________________________

Depth: 1

Nr of module: 6

Rownames: 

	Rosa eglanteria

Colnames: 

	Syrphus octomaculatus
	Platycheirus1
	Ruizantheda nigrocaerulea
	Melyridae1

__________________________

Depth: 1

Nr of module: 7

Rownames: 

	Ribes magellanicum

Colnames: 

	Nitidulidae

__________________________

Depth: 1

Nr of module: 8

Rownames: 

	Mutisia decurrens

Colnames: 

	Manuelia gayi
	Anthaxia
	Phthiria
	Sapromyza.Minettia
	Vespula germanica
	Ocyptamus melanorrhinus

__________________________

__________________________

