
Depth: 0

Nr of module: 1

Rownames: 

	Agrimonium.eupatorium
	Leontodon.autumnalis
	Lotus.corniculatus
	Medicago.lupulina
	Rubus.fruticosus
	Hypochaeris.radicata
	Centaurea.nigra
	Euphrasia.officinalis
	Linum.catharticum
	Convolvulus.arvensis
	Knautia.arvensis
	Aethusa.cynapium
	Eupatorium.cannabinum
	Plantago.major
	Leontodon.saxatilis
	Lathyrus.pratensis
	Clematis.vitalba
	Senecio.jacobaea
	Trifolium.pratense
	Chamerion.angustifolium
	Leontodon.hispidus
	Crepis.capillaris
	Torilis.japonica
	Angelica.sylvestris
	Daucus.carota

Colnames: 

	Coleoptera.spec1
	Coleoptera.spec2
	Coleoptera.spec3
	Coleoptera.spec4
	Coleoptera.spec5
	Coleoptera.spec6
	Coleoptera.spec7
	Cantharidae.spec1
	Curculionidae.spec1
	Diptera.spec1
	Diptera.spec2
	Diptera.spec3
	Diptera.spec4
	Conipidae.spec1
	Diptera.spec5
	Diptera.spec6
	Scatophaga.stercoraria
	Diptera.spec7
	Diptera.spec8
	Diptera.spec9
	Diptera.spec10
	Diptera.spec11
	Diptera.spec12
	Diptera.spec13
	Diptera.spec14
	Diptera.spec15
	Diptera.spec16
	Diptera.spec17
	Diptera.spec18
	Diptera.spec19
	Eriothrix.rufomaculata
	Diptera.spec20
	Diptera.spec21
	Diptera.spec22
	Diptera.spec23
	Diptera.spec24
	Diptera.spec25
	Tephretidae.spec1
	Diptera.spec26
	Diptera.spec27
	Chrysotoxum.bicinctum
	Episyrphus.arbustorum
	Episyrphus.balteatus
	Eristalis.pertinax
	Eristalis.tenax
	Helophilus.pendulus
	Helophilus.trivittatus
	Melanostoma.mellinum
	Melanostoma.scalare
	Meliscaeva.auricollis
	Metasyrphus.corollae
	Platycheirus.albimanus
	Platycheirus.clypeatus
	Platycheirus.scutatus
	Rhingia.campestris
	Scaeva.pyrastri
	Sphaerophoria.scripta
	Syritta.pipiens
	Syrphus.ribesii
	Syrphus.vitripennis
	Xanthogramma.pedissequum
	Bombus.lapidarius
	Bombus.muscorum
	Bombus.pascuorum
	Bombus.terrestris
	Psithyrus.spec1
	Apis.mellifera
	Parasitica
	Formicidae.spec1
	Symphyta.spec1
	Symphyta.spec2
	solitary.bees
	Polyommatus.icarus
	Pyonia.tithonus
	Pieris.brassicae
	Incurvariidae.spec1
	Maniola.jurtina
	Thymelicus.sylvestris
	Aglais.urticae

__________________________

__________________________

Depth: 1

Nr of module: 1

Rownames: 

	Agrimonium.eupatorium
	Medicago.lupulina
	Hypochaeris.radicata
	Linum.catharticum
	Convolvulus.arvensis
	Plantago.major
	Leontodon.saxatilis
	Clematis.vitalba
	Senecio.jacobaea
	Chamerion.angustifolium
	Crepis.capillaris

Colnames: 

	Coleoptera.spec6
	Diptera.spec5
	Eriothrix.rufomaculata
	Diptera.spec21
	Diptera.spec22
	Diptera.spec23
	Episyrphus.balteatus
	Melanostoma.mellinum
	Melanostoma.scalare
	Platycheirus.clypeatus
	Sphaerophoria.scripta
	solitary.bees

__________________________

Depth: 1

Nr of module: 2

Rownames: 

	Aethusa.cynapium
	Torilis.japonica
	Daucus.carota

Colnames: 

	Cantharidae.spec1
	Diptera.spec1
	Diptera.spec4
	Diptera.spec6
	Diptera.spec8
	Diptera.spec11
	Diptera.spec13
	Diptera.spec15
	Diptera.spec19
	Diptera.spec20
	Tephretidae.spec1
	Diptera.spec26
	Chrysotoxum.bicinctum
	Meliscaeva.auricollis
	Platycheirus.scutatus
	Syrphus.ribesii
	Syrphus.vitripennis
	Xanthogramma.pedissequum
	Formicidae.spec1
	Symphyta.spec1

__________________________

Depth: 1

Nr of module: 3

Rownames: 

	Rubus.fruticosus
	Eupatorium.cannabinum
	Angelica.sylvestris

Colnames: 

	Diptera.spec2
	Diptera.spec9
	Diptera.spec12
	Diptera.spec14
	Diptera.spec24
	Diptera.spec25
	Diptera.spec27
	Episyrphus.arbustorum
	Helophilus.trivittatus
	Scaeva.pyrastri
	Syritta.pipiens
	Parasitica
	Symphyta.spec2
	Aglais.urticae

__________________________

Depth: 1

Nr of module: 4

Rownames: 

	Lotus.corniculatus
	Centaurea.nigra
	Knautia.arvensis
	Lathyrus.pratensis
	Trifolium.pratense

Colnames: 

	Coleoptera.spec1
	Curculionidae.spec1
	Conipidae.spec1
	Diptera.spec7
	Diptera.spec16
	Eristalis.pertinax
	Eristalis.tenax
	Bombus.lapidarius
	Bombus.muscorum
	Bombus.pascuorum
	Bombus.terrestris
	Psithyrus.spec1
	Apis.mellifera
	Polyommatus.icarus
	Pyonia.tithonus
	Maniola.jurtina
	Thymelicus.sylvestris

__________________________

Depth: 1

Nr of module: 5

Rownames: 

	Leontodon.autumnalis
	Euphrasia.officinalis
	Leontodon.hispidus

Colnames: 

	Coleoptera.spec2
	Coleoptera.spec3
	Coleoptera.spec4
	Coleoptera.spec5
	Coleoptera.spec7
	Diptera.spec3
	Scatophaga.stercoraria
	Diptera.spec10
	Diptera.spec17
	Diptera.spec18
	Helophilus.pendulus
	Metasyrphus.corollae
	Platycheirus.albimanus
	Rhingia.campestris
	Pieris.brassicae
	Incurvariidae.spec1

__________________________

__________________________

