"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",1,2,3,7,5,3,7,8,9,10,11,12,13
"2",1,2,3,7,5,3,7,8,9,10,11,12,13
"3",1,2,3,7,5,3,7,8,9,10,11,12,13
"4",1,2,3,7,5,3,7,8,9,10,11,12,13
"5",1,2,3,7,5,3,7,8,9,10,11,12,13
"6",1,2,3,7,5,3,7,8,9,10,11,12,13
"7",1,2,3,7,5,3,7,8,9,10,11,12,13
"8",1,2,3,7,5,3,7,8,9,10,11,12,13
"9",1,2,3,7,5,3,7,8,9,10,11,12,13
"10",1,2,3,7,5,3,7,8,9,10,11,12,13
"11",1,2,3,7,5,3,7,8,9,10,11,12,13
"12",1,2,3,7,5,3,7,8,9,10,11,12,13
"13",1,2,3,7,5,3,7,8,9,10,11,12,13
"14",1,2,3,7,5,3,7,8,9,10,11,12,13
"15",1,2,3,7,5,3,7,8,9,10,11,12,13
"16",1,2,3,7,5,3,7,8,9,10,11,12,13
"17",1,2,3,7,5,3,7,8,9,10,11,12,13
"18",1,2,3,7,5,3,7,8,9,10,11,12,13
"19",1,2,3,7,5,3,7,8,9,10,11,12,13
"20",1,2,3,7,5,3,7,8,9,10,11,12,13
"21",1,2,3,7,5,3,7,8,9,10,11,12,13
"22",1,2,3,7,5,3,7,8,9,10,11,12,13
"23",1,2,3,7,5,3,7,8,9,10,11,12,13
"24",1,2,3,7,5,3,7,8,9,10,11,12,13
"25",1,2,3,7,5,3,7,8,9,10,11,12,13
"26",1,2,3,7,5,3,7,8,9,10,11,12,13
"27",1,2,3,7,5,3,7,8,9,10,11,12,13
"28",1,2,3,7,5,3,7,8,9,10,11,12,13
"29",1,2,3,7,5,3,7,8,9,10,11,12,13
"30",1,2,3,7,5,3,7,8,9,10,11,12,13
"31",1,2,3,7,5,3,7,8,9,10,11,12,13
"32",1,2,3,7,5,3,7,8,9,10,11,12,13
"33",1,2,3,7,5,3,7,8,9,10,11,12,13
"34",1,2,3,7,5,3,7,8,9,10,11,12,13
"35",1,2,3,7,5,3,7,8,9,10,11,12,13
"36",1,2,3,7,5,3,7,8,9,10,11,12,13
"37",1,2,3,7,5,3,7,8,9,10,11,12,13
"38",1,2,3,7,5,3,7,8,9,10,11,12,13
"39",1,2,3,7,5,3,7,8,9,10,11,12,13
"40",1,2,3,7,5,3,7,8,9,10,11,12,13
"41",1,2,3,7,5,3,7,8,9,10,11,12,13
"42",1,2,3,7,5,3,7,8,9,10,11,12,13
"43",1,2,3,7,5,3,7,8,9,10,11,12,13
"44",1,2,3,7,5,3,7,8,9,10,11,12,13
"45",1,2,3,7,5,3,7,8,9,10,11,12,13
"46",1,2,3,7,5,3,7,8,9,10,11,12,13
"47",1,2,3,7,5,3,7,8,9,10,11,12,13
"48",1,2,3,7,5,3,7,8,9,10,11,12,13
"49",1,2,3,7,5,3,7,8,9,10,11,12,13
"50",1,2,3,7,5,3,7,8,9,10,11,12,13
"51",1,2,3,7,5,3,7,8,9,10,11,12,13
"52",1,2,3,7,5,3,7,8,9,10,11,12,13
"53",1,2,3,7,5,3,7,8,9,10,11,12,13
"54",1,2,3,7,5,3,7,8,9,10,11,12,13
"55",1,2,3,7,5,3,7,8,9,10,11,12,13
"56",1,2,3,7,5,3,7,8,9,10,11,12,13
"57",1,2,3,7,5,3,7,8,9,10,11,12,13
"58",1,2,3,7,5,3,7,8,9,10,11,12,13
"59",1,2,3,7,5,3,7,8,9,10,11,12,13
"60",1,2,3,7,5,3,7,8,9,10,11,12,13
"61",1,2,3,7,5,3,7,8,9,10,11,12,13
"62",1,2,3,7,5,3,7,8,9,10,11,12,13
"63",1,2,3,7,5,3,7,8,9,10,11,12,13
"64",1,2,3,7,5,3,7,8,9,10,11,12,13
"65",1,2,3,7,5,3,7,8,9,10,11,12,13
"66",1,2,3,7,5,3,7,8,9,10,11,12,13
"67",1,2,3,7,5,3,7,8,9,10,11,12,13
"68",1,2,3,7,5,3,7,8,9,10,11,12,13
"69",1,2,3,7,5,3,7,8,9,10,11,12,13
"70",1,2,3,7,5,3,7,8,9,10,11,12,13
"71",1,2,3,7,5,3,7,8,9,10,11,12,13
"72",1,2,3,7,5,3,7,8,9,10,11,12,13
"73",1,2,3,7,5,3,7,8,9,10,11,12,13
"74",1,2,3,7,5,3,7,8,9,10,11,12,13
"75",1,2,3,7,5,3,7,8,9,10,11,12,13
"76",1,2,3,7,5,3,7,8,9,10,11,12,13
"77",1,2,3,7,5,3,7,8,9,10,11,12,13
"78",1,2,3,7,5,3,7,8,9,10,11,12,13
"79",1,2,3,7,5,3,7,8,9,10,11,12,13
"80",1,2,3,7,5,3,7,8,9,10,11,12,13
"81",1,2,3,7,5,3,7,8,9,10,11,12,13
"82",1,2,3,7,5,3,7,8,9,10,11,12,13
"83",1,2,3,7,5,3,7,8,9,10,11,12,13
"84",1,2,3,7,5,3,7,8,9,10,11,12,13
"85",1,2,3,7,5,3,7,8,9,10,11,12,13
"86",1,2,3,7,5,3,7,8,9,10,11,12,13
"87",1,2,3,7,5,3,7,8,9,10,11,12,13
"88",1,2,3,7,5,3,7,8,9,10,11,12,13
"89",1,2,3,7,5,3,7,8,9,10,11,12,13
"90",1,2,3,7,5,3,7,8,9,10,11,12,13
"91",1,2,3,7,5,3,7,8,9,10,11,12,13
"92",1,2,3,7,5,3,7,8,9,10,11,12,13
"93",1,2,3,7,5,3,7,8,9,10,11,12,13
"94",1,2,3,7,5,3,7,8,9,10,11,12,13
"95",1,2,3,7,5,3,7,8,9,10,11,12,13
"96",1,2,3,7,5,3,7,8,9,10,11,12,13
"97",1,2,3,7,5,3,7,8,9,10,11,12,13
"98",1,2,3,7,5,3,7,8,9,10,11,12,13
"99",1,2,3,7,5,3,7,8,9,10,11,12,13
"100",1,2,3,7,5,3,7,8,9,10,11,12,13
