"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",5,2,3,5,5,12,8,8,8,8,12,8,8
"2",5,2,3,5,5,12,8,8,8,8,12,8,8
"3",5,2,3,5,5,12,8,8,8,8,12,8,8
"4",5,2,3,5,5,12,8,8,8,8,12,8,8
"5",5,2,3,5,5,12,8,8,8,8,12,8,8
"6",5,2,3,5,5,12,8,8,8,8,12,8,8
"7",5,2,3,5,5,12,8,8,8,8,12,8,8
"8",5,2,3,5,5,12,8,8,8,8,12,8,8
"9",5,2,3,5,5,12,8,8,8,8,12,8,8
"10",5,2,3,5,5,12,8,8,8,8,12,8,8
"11",5,2,3,5,5,12,8,8,8,8,12,8,8
"12",5,2,3,5,5,12,8,8,8,8,12,8,8
"13",5,2,3,5,5,12,8,8,8,8,12,8,8
"14",5,2,3,5,5,12,8,8,8,8,12,8,8
"15",5,2,3,5,5,12,8,8,8,8,12,8,8
"16",5,2,3,5,5,12,8,8,8,8,12,8,8
"17",5,2,3,5,5,12,8,8,8,8,12,8,8
"18",5,2,3,5,5,12,8,8,8,8,12,8,8
"19",5,2,3,5,5,12,8,8,8,8,12,8,8
"20",5,2,3,5,5,12,8,8,8,8,12,8,8
"21",5,2,3,5,5,12,8,8,8,8,12,8,8
"22",5,2,3,5,5,12,8,8,8,8,12,8,8
"23",5,2,3,5,5,12,8,8,8,8,12,8,8
"24",5,2,3,5,5,12,8,8,8,8,12,8,8
"25",5,2,3,5,5,12,8,8,8,8,12,8,8
"26",5,2,3,5,5,12,8,8,8,8,12,8,8
"27",5,2,3,5,5,12,8,8,8,8,12,8,8
"28",5,2,3,5,5,12,8,8,8,8,12,8,8
"29",5,2,3,5,5,12,8,8,8,8,12,8,8
"30",5,2,3,5,5,12,8,8,8,8,12,8,8
"31",5,2,3,5,5,12,8,8,8,8,12,8,8
"32",5,2,3,5,5,12,8,8,8,8,12,8,8
"33",5,2,3,5,5,12,8,8,8,8,12,8,8
"34",5,2,3,5,5,12,8,8,8,8,12,8,8
"35",5,2,3,5,5,12,8,8,8,8,12,8,8
"36",5,2,3,5,5,12,8,8,8,8,12,8,8
"37",5,2,3,5,5,12,8,8,8,8,12,8,8
"38",5,2,3,5,5,12,8,8,8,8,12,8,8
"39",5,2,3,5,5,12,8,8,8,8,12,8,8
"40",5,2,3,5,5,12,8,8,8,8,12,8,8
"41",5,2,3,5,5,12,8,8,8,8,12,8,8
"42",5,2,3,5,5,12,8,8,8,8,12,8,8
"43",5,2,3,5,5,12,8,8,8,8,12,8,8
"44",5,2,3,5,5,12,8,8,8,8,12,8,8
"45",5,2,3,5,5,12,8,8,8,8,12,8,8
"46",5,2,3,5,5,12,8,8,8,8,12,8,8
"47",5,2,3,5,5,12,8,8,8,8,12,8,8
"48",5,2,3,5,5,12,8,8,8,8,12,8,8
"49",5,2,3,5,5,12,8,8,8,8,12,8,8
"50",5,2,3,5,5,12,8,8,8,8,12,8,8
"51",5,2,3,5,5,12,8,8,8,8,12,8,8
"52",5,2,3,5,5,12,8,8,8,8,12,8,8
"53",5,2,3,5,5,12,8,8,8,8,12,8,8
"54",5,2,3,5,5,12,8,8,8,8,12,8,8
"55",5,2,3,5,5,12,8,8,8,8,12,8,8
"56",5,2,3,5,5,12,8,8,8,8,12,8,8
"57",5,2,3,5,5,12,8,8,8,8,12,8,8
"58",5,2,3,5,5,12,8,8,8,8,12,8,8
"59",5,2,3,5,5,12,8,8,8,8,12,8,8
"60",5,2,3,5,5,12,8,8,8,8,12,8,8
"61",5,2,3,5,5,12,8,8,8,8,12,8,8
